word,colour,stim_condition,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,text_3.started,text_3.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
RED,red,C,r,59,3,14,r,1,0.5814418001100421,None,14,3,59,0,97.71098360000178,,,,,,,,,97.69670639978722,97.71098360000178,98.21059499960393,98.21059499960393,98.21059499960393,98.79478999972343,r,1,0.5814418001100421,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,60,0,15,r,1,0.4130551000125706,None,15,0,60,0,98.80989749962464,,,,,,,,,98.79559539956972,98.80989749962464,99.30948249995708,99.30948249995708,99.30948249995708,99.72708909958601,r,1,0.4130551000125706,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,61,1,15,b,0,0.5111565999686718,None,15,1,61,2,99.74239069968462,,,,,,,,,99.73242009989917,99.74239069968462,100.24195869965479,100.24195869965479,100.24195869965479,100.75969549966976,b,0,0.5111565999686718,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,62,2,15,b,1,1.2444952996447682,None,15,2,62,3,100.77488529961556,,,,,,,,,100.7606107997708,100.77488529961556,101.27453559963033,101.27453559963033,101.27453559963033,102.52491599973291,b,1,1.2444952996447682,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,63,3,15,b,1,0.5242959000170231,None,15,3,63,1,102.54006899986416,,,,,,,,,102.5311135998927,102.54006899986416,103.03978779958561,103.03978779958561,103.03978779958561,103.57404709979892,b,1,0.5242959000170231,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,64,0,16,r,1,0.4335757000371814,None,16,0,64,2,103.58932419959456,,,,,,,,,103.57909269956872,103.58932419959456,104.08861469989643,104.08861469989643,104.08861469989643,104.539433399681,r,1,0.4335757000371814,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,65,1,16,b,1,0.41466869972646236,None,16,1,65,3,104.55492309993133,,,,,,,,,104.54046169994399,104.55492309993133,105.05454679997638,105.05454679997638,105.05454679997638,105.47233919985592,b,1,0.41466869972646236,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,66,2,16,b,1,0.867155599873513,None,16,2,66,1,105.48739169957116,,,,,,,,,105.47761069983244,105.48739169957116,105.98699789959937,105.98699789959937,105.98699789959937,106.87100739963353,b,1,0.867155599873513,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,67,3,16,r,1,0.453668300062418,None,16,3,67,0,106.88632219983265,,,,,,,,,106.87190889986232,106.88632219983265,107.38586309971288,107.38586309971288,107.38586309971288,107.85371109982952,r,1,0.453668300062418,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,68,0,17,r,1,0.8457320998422801,None,17,0,68,2,107.86884059989825,,,,,,,,,107.8589004999958,107.86884059989825,108.36844269977883,108.36844269977883,108.36844269977883,109.21881809970364,r,1,0.8457320998422801,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,69,1,17,b,1,0.7514165998436511,None,17,1,69,3,109.23412619996816,,,,,,,,,109.21997949993238,109.23412619996816,109.7337017999962,109.7337017999962,109.7337017999962,110.50122149987146,b,1,0.7514165998436511,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,70,2,17,r,0,0.6335440999828279,None,17,2,70,1,110.51640679966658,,,,,,,,,110.50662509957328,110.51640679966658,111.01601349981502,111.01601349981502,111.01601349981502,111.66647229995579,r,0,0.6335440999828279,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,71,3,17,r,1,1.4286547000519931,None,17,3,71,0,111.6820630999282,,,,,,,,,111.66739649977535,111.6820630999282,112.18165659997612,112.18165659997612,112.18165659997612,113.61519879987463,r,1,1.4286547000519931,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,72,0,18,b,1,0.3599052997305989,None,18,0,72,1,113.63054589973763,,,,,,,,,113.61610999982804,113.63054589973763,114.12989240000024,114.12989240000024,114.12989240000024,114.4976661996916,b,1,0.3599052997305989,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,73,1,18,b,1,0.30681690014898777,None,18,1,73,3,114.51287529990077,,,,,,,,,114.50234139990062,114.51287529990077,115.01245429972187,115.01245429972187,115.01245429972187,115.33028609957546,b,1,0.30681690014898777,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,74,2,18,r,1,0.36045509995892644,None,18,2,74,0,115.3454611999914,,,,,,,,,115.33559329994023,115.3454611999914,115.84506759978831,115.84506759978831,115.84506759978831,116.21262899972498,r,1,0.36045509995892644,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,75,3,18,r,1,0.3921298999339342,None,18,3,75,2,116.22806829959154,,,,,,,,,116.21733379969373,116.22806829959154,116.72762329969555,116.72762329969555,116.72762329969555,117.12859089998528,r,1,0.3921298999339342,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,76,0,19,r,1,0.32964680017903447,None,19,0,76,2,117.14404179994017,,,,,,,,,117.12947189994156,117.14404179994017,117.64359739981592,117.64359739981592,117.64359739981592,117.97807089984417,r,1,0.32964680017903447,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,77,1,19,b,1,0.6133360997773707,None,19,1,77,3,117.99332689959556,,,,,,,,,117.9787980997935,117.99332689959556,118.49295169999823,118.49295169999823,118.49295169999823,119.11055909981951,b,1,0.6133360997773707,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,78,2,19,r,1,0.571038999594748,None,19,2,78,0,119.12550229998305,,,,,,,,,119.11571129970253,119.12550229998305,119.6250808998011,119.6250808998011,119.6250808998011,120.20928499987349,r,1,0.571038999594748,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,79,3,19,b,1,0.5772277000360191,None,19,3,79,1,120.22472469974309,,,,,,,,,120.21029999991879,120.22472469974309,120.72416460001841,120.72416460001841,120.72416460001841,121.3082784996368,b,1,0.5772277000360191,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,80,0,20,b,1,0.365094100125134,None,20,0,80,3,121.32362429983914,,,,,,,,,121.31307639973238,121.32362429983914,121.82319919997826,121.82319919997826,121.82319919997826,122.19119789963588,b,1,0.365094100125134,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,81,1,20,r,1,0.4374530999921262,None,20,1,81,0,122.20625859964639,,,,,,,,,122.19643789995462,122.20625859964639,122.70583869982511,122.70583869982511,122.70583869982511,123.156620899681,r,1,0.4374530999921262,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,82,2,20,r,1,0.43391470005735755,None,20,2,82,2,123.17214959999546,,,,,,,,,123.1617165999487,123.17214959999546,123.6718344995752,123.6718344995752,123.6718344995752,124.12331579998136,r,1,0.43391470005735755,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,83,3,20,b,1,0.5277585000731051,None,20,3,83,1,124.1378277996555,,,,,,,,,124.12990759965032,124.1378277996555,124.63736099982634,124.63736099982634,124.63736099982634,125.17218079976737,b,1,0.5277585000731051,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,84,0,21,b,1,0.5389664997346699,None,21,0,84,1,125.18694279994816,,,,,,,,,125.1730746999383,125.18694279994816,125.68647839967161,125.68647839967161,125.68647839967161,126.23726619966328,b,1,0.5389664997346699,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,85,1,21,r,1,0.36026049964129925,None,21,1,85,2,126.25267029972747,,,,,,,,,126.24219089979306,126.25267029972747,126.75226129963994,126.75226129963994,126.75226129963994,127.12034119991586,r,1,0.36026049964129925,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,86,2,21,r,1,0.4380752998404205,None,21,2,86,0,127.13528749998659,,,,,,,,,127.12504419963807,127.13528749998659,127.63491539983079,127.63491539983079,127.63491539983079,128.08572699967772,r,1,0.4380752998404205,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,87,3,21,b,1,0.3650789000093937,None,21,3,87,3,128.1012102998793,,,,,,,,,128.09050239995122,128.1012102998793,128.60086329979822,128.60086329979822,128.60086329979822,128.96861769957468,b,1,0.3650789000093937,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,88,0,22,r,1,0.5093654002994299,None,22,0,88,2,128.98356069996953,,,,,,,,,128.96967969974503,128.98356069996953,129.48324579978362,129.48324579978362,129.48324579978362,130.0010950998403,r,1,0.5093654002994299,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,89,1,22,b,1,0.274700699839741,None,22,1,89,1,130.01601539971307,,,,,,,,,130.00617769965902,130.01601539971307,130.5156197999604,130.5156197999604,130.5156197999604,130.80008939979598,b,1,0.274700699839741,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,90,2,22,b,1,0.2912503997795284,None,22,2,90,3,130.81534079974517,,,,,,,,,130.80510479956865,130.81534079974517,131.31492659961805,131.31492659961805,131.31492659961805,131.61599219962955,b,1,0.2912503997795284,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,91,3,22,r,1,0.4022605996578932,None,22,3,91,0,131.63130040001124,,,,,,,,,131.62149049993604,131.63130040001124,132.13089049980044,132.13089049980044,132.13089049980044,132.54850379982963,r,1,0.4022605996578932,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,92,0,23,b,1,0.31587940035387874,None,23,0,92,3,132.56388179957867,,,,,,,,,132.55298589961603,132.56388179957867,133.06348739983514,133.06348739983514,133.06348739983514,133.3815847998485,b,1,0.31587940035387874,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,93,1,23,b,0,0.21553219994530082,None,23,1,93,2,133.39664449961856,,,,,,,,,133.38254579994828,133.39664449961856,133.89621969964355,133.89621969964355,133.89621969964355,134.11381839960814,b,0,0.21553219994530082,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,94,2,23,r,0,1.7885157000273466,None,23,2,94,1,134.12909649964422,,,,,,,,,134.11943699978292,134.12909649964422,134.62865439988673,134.62865439988673,134.62865439988673,136.42849690001458,r,0,1.7885157000273466,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,95,3,23,r,1,0.9349875999614596,None,23,3,95,0,136.44376189960167,,,,,,,,,136.42940969998017,136.44376189960167,136.9433721997775,136.9433721997775,136.9433721997775,137.89397510001436,r,1,0.9349875999614596,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,96,0,24,b,1,0.5252279001288116,None,24,0,96,3,137.90921660000458,,,,,,,,,137.8985108998604,137.90921660000458,138.40882269991562,138.40882269991562,138.40882269991562,138.94298119982705,b,1,0.5252279001288116,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,97,1,24,r,1,0.6889778999611735,None,24,1,97,2,138.95848469994962,,,,,,,,,138.94388979999349,138.95848469994962,139.45779899973422,139.45779899973422,139.45779899973422,140.15848359977826,r,1,0.6889778999611735,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,98,2,24,b,1,0.5236001000739634,None,24,2,98,1,140.1738420999609,,,,,,,,,140.1645133998245,140.1738420999609,140.67343909991905,140.67343909991905,140.67343909991905,141.20762139977887,b,1,0.5236001000739634,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,99,3,24,r,1,0.49378310004249215,None,24,3,99,0,141.22292089974508,,,,,,,,,141.20861209975556,141.22292089974508,141.7225039997138,141.7225039997138,141.7225039997138,142.22336979955435,r,1,0.49378310004249215,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,100,0,25,r,1,0.5048201000317931,None,25,0,100,2,142.2387571996078,,,,,,,,,142.2281330996193,142.2387571996078,142.7384189995937,142.7384189995937,142.7384189995937,143.25579699967057,r,1,0.5048201000317931,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,101,1,25,b,1,0.4312447002157569,None,25,1,101,1,143.2712562996894,,,,,,,,,143.2607910996303,143.2712562996894,143.77085929969326,143.77085929969326,143.77085929969326,144.20526769990101,b,1,0.4312447002157569,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,102,2,25,b,1,0.2842045002616942,None,25,2,102,3,144.2205211999826,,,,,,,,,144.21040049986914,144.2205211999826,144.71991309989244,144.71991309989244,144.71991309989244,145.02112699998543,b,1,0.2842045002616942,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,103,3,25,r,1,0.4705652999691665,None,25,3,103,0,145.03626169962808,,,,,,,,,145.0260940999724,145.03626169962808,145.53583479998633,145.53583479998633,145.53583479998633,146.0202486999333,r,1,0.4705652999691665,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,104,0,26,r,1,0.6926048002205789,None,26,0,104,0,146.03544559981674,,,,,,,,,146.02126859966666,146.03544559981674,146.5350122996606,146.5350122996606,146.5350122996606,147.2358416998759,r,1,0.6926048002205789,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,105,1,26,b,1,0.6285335998982191,None,26,1,105,3,147.25105119962245,,,,,,,,,147.2417472996749,147.25105119962245,147.75080869998783,147.75080869998783,147.75080869998783,148.38498430000618,b,1,0.6285335998982191,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,106,2,26,b,1,0.7043527998030186,None,26,2,106,1,148.40014439960942,,,,,,,,,148.39060739986598,148.40014439960942,148.89985549962148,148.89985549962148,148.89985549962148,149.61683789966628,b,1,0.7043527998030186,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,107,3,26,r,1,0.5817647003568709,None,26,3,107,2,149.63225959986448,,,,,,,,,149.62151029985398,149.63225959986448,150.1319592995569,150.1319592995569,150.1319592995569,150.716235099826,r,1,0.5817647003568709,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,108,0,27,b,0,0.8604851998388767,None,27,0,108,0,150.7313196999021,,,,,,,,,150.722936199978,150.7313196999021,151.23093369975686,151.23093369975686,151.23093369975686,152.0981869995594,b,0,0.8604851998388767,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,109,1,27,r,0,1.4750822000205517,None,27,1,109,1,152.11352819995955,,,,,,,,,152.0990913999267,152.11352819995955,152.61306029977277,152.61306029977277,152.61306029977277,154.0964036998339,r,0,1.4750822000205517,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,110,2,27,r,1,2.097903599962592,None,27,2,110,2,154.1118945996277,,,,,,,,,154.10128159960732,154.1118945996277,154.61141249956563,154.61141249956563,154.61141249956563,156.71246539987624,r,1,2.097903599962592,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,111,3,27,b,1,0.48376879980787635,None,27,3,111,3,156.72609009966254,,,,,,,,,156.71328169992194,156.72609009966254,157.22568579996005,157.22568579996005,157.22568579996005,157.7264113998972,b,1,0.48376879980787635,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,112,0,28,b,0,0.8412270001135767,None,28,0,112,2,157.74200959969312,,,,,,,,,157.72733929986134,157.74200959969312,158.24154279986396,158.24154279986396,158.24154279986396,159.09192299982533,b,0,0.8412270001135767,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,113,1,28,b,1,0.7773939999751747,None,28,1,113,3,159.10752939991653,,,,,,,,,159.09283269988373,159.10752939991653,159.60690069990233,159.60690069990233,159.60690069990233,160.39110239967704,b,1,0.7773939999751747,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,114,2,28,r,1,0.393692699726671,None,28,2,114,0,160.4061877997592,,,,,,,,,160.39638069970533,160.4061877997592,160.90579809993505,160.90579809993505,160.90579809993505,161.30696849990636,r,1,0.393692699726671,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,115,3,28,b,1,0.671055500395596,None,28,3,115,1,161.32206849986687,,,,,,,,,161.30790879996493,161.32206849986687,161.8216063999571,161.8216063999571,161.8216063999571,162.50581839960068,b,1,0.671055500395596,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,blue,C,b,116,0,29,b,1,0.5493809999898076,None,29,0,116,3,162.52108649956062,,,,,,,,,162.51053089974448,162.52108649956062,163.02075089979917,163.02075089979917,163.02075089979917,163.57171309972182,b,1,0.5493809999898076,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
BLUE,red,I,r,117,1,29,r,1,0.5489070997573435,None,29,1,117,2,163.58687239978462,,,,,,,,,163.57252339972183,163.58687239978462,164.08665619976819,164.08665619976819,164.08665619976819,164.63732979958877,r,1,0.5489070997573435,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,red,C,r,118,2,29,r,1,0.463094400241971,None,29,2,118,0,164.65248179994524,,,,,,,,,164.6424378999509,164.65248179994524,165.15208209957927,165.15208209957927,165.15208209957927,165.6199947996065,r,1,0.463094400241971,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
RED,blue,I,b,119,3,29,b,1,0.39419200038537383,None,29,3,119,1,165.63503899984062,,,,,,,,,165.62088579963893,165.63503899984062,166.1346506997943,166.1346506997943,166.1346506997943,166.53536559967324,b,1,0.39419200038537383,None,,,,,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.53558889962733,166.55088349990547,167.55005660001189,167.53412369964644,0003,001,2025-08-26_16h33.37.158,Stroop Task Data,2024.2.4,60.03514449174306,2025-08-26 16h33.55.171722 +0530,
